44,24032,""Laval""",Laval,6,Laval,N,N,,6,416,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,77
45,24032,""Laval""",Laval,6,Laval,N,N,,6,416,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,7
46,24032,""Laval""",Laval,6,Laval,N,N,,6,416,Malo,,Robert,Conservative,Conservateur,N,N,21
47,24032,""Laval""",Laval,6,Laval,N,N,,6,416,Nassif,,Eva,Liberal,Libéral,N,N,16
48,24032,""Laval""",Laval,6,Laval,N,N,,6,416,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,90
49,24032,""Laval""",Laval,7,Laval,N,N,,4,384,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,1
50,24032,""Laval""",Laval,7,Laval,N,N,,4,384,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,47
51,24032,""Laval""",Laval,7,Laval,N,N,,4,384,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,5
52,24032,""Laval""",Laval,7,Laval,N,N,,4,384,Malo,,Robert,Conservative,Conservateur,N,N,17
53,24032,""Laval""",Laval,7,Laval,N,N,,4,384,Nassif,,Eva,Liberal,Libéral,N,N,8
54,24032,""Laval""",Laval,7,Laval,N,N,,4,384,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,93
55,24032,""Laval""",Laval,8,Laval,N,N,,3,497,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,0
56,24032,""Laval""",Laval,8,Laval,N,N,,3,497,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,76
57,24032,""Laval""",Laval,8,Laval,N,N,,3,497,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,8
58,24032,""Laval""",Laval,8,Laval,N,N,,3,497,Malo,,Robert,Conservative,Conservateur,N,N,25
59,24032,""Laval""",Laval,8,Laval,N,N,,3,497,Nassif,,Eva,Liberal,Libéral,N,N,20
60,24032,""Laval""",Laval,8,Laval,N,N,,3,497,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,109
61,24032,""Laval""",Laval,9,Laval,N,N,,2,368,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,1
62,24032,""Laval""",Laval,9,Laval,N,N,,2,368,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,44
63,24032,""Laval""",Laval,9,Laval,N,N,,2,368,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,5
64,24032,""Laval""",Laval,9,Laval,N,N,,2,368,Malo,,Robert,Conservative,Conservateur,N,N,36
65,24032,""Laval""",Laval,9,Laval,N,N,,2,368,Nassif,,Eva,Liberal,Libéral,N,N,25
66,24032,""Laval""",Laval,9,Laval,N,N,,2,368,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,97
67,24032,""Laval""",Laval,10,Laval,N,N,,8,428,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,1
68,24032,""Laval""",Laval,10,Laval,N,N,,8,428,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,39
69,24032,""Laval""",Laval,10,Laval,N,N,,8,428,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,4
70,24032,""Laval""",Laval,10,Laval,N,N,,8,428,Malo,,Robert,Conservative,Conservateur,N,N,21
71,24032,""Laval""",Laval,10,Laval,N,N,,8,428,Nassif,,Eva,Liberal,Libéral,N,N,37
72,24032,""Laval""",Laval,10,Laval,N,N,,8,428,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,117
73,24032,""Laval""",Laval,11,Laval,N,N,,2,452,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,1
74,24032,""Laval""",Laval,11,Laval,N,N,,2,452,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,55
75,24032,""Laval""",Laval,11,Laval,N,N,,2,452,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,6
76,24032,""Laval""",Laval,11,Laval,N,N,,2,452,Malo,,Robert,Conservative,Conservateur,N,N,35
77,24032,""Laval""",Laval,11,Laval,N,N,,2,452,Nassif,,Eva,Liberal,Libéral,N,N,34
78,24032,""Laval""",Laval,11,Laval,N,N,,2,452,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,133
79,24032,""Laval""",Laval,12,Laval,N,N,,3,405,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,1
